AsrClassCode,AsrLandUse1,AsrLanduse2,ColCityBlock,ColParcelId,ColParcel,HANDLE,HighAddrNum,HighAddrSuf,LowAddrNum,LowAddrSuf,NBRHD,ParcelId,SITEADDR,StdUnitNum,StName,StPreDir,StSufDir,StType,ZIP
200,5000,0,163200,16320002600,2600,11632000260,3847,,3847,,16,16329260000,"3847 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,146200,14620002100,2100,11462000210,3519,,3519,,25,14629210000,"3519 HARTFORD ST",,HARTFORD,,,ST,63118
100,1110,0,146200,14620002300,2300,11462000230,3525,,3525,,25,14629230000,"3525 HARTFORD ST",,HARTFORD,,,ST,63118
100,1120,0,146200,14620002400,2400,11462000240,3529,,3529,,25,14629240000,"3529 HARTFORD ST",,HARTFORD,,,ST,63118
100,1120,0,146200,14620002500,2500,11462000250,3531,,3531,,25,14629250000,"3531 HARTFORD ST",,HARTFORD,,,ST,63118
100,1140,0,147200,14720000400,400,11472000040,3126,,3124,,30,14729040000,"3124 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1120,0,150100,15010002300,2300,11501000230,3247,,3247,,30,15019230000,"3247 MICHIGAN AV",,MICHIGAN,,,AV,63118
100,1120,0,148000,14800000600,600,11480000060,3164,,3164,,25,14809060000,"3164 S COMPTON AV",,COMPTON,S,,AV,63118
100,1126,0,148000,14800000700,700,11480000070,3162,,3160,,25,14809070000,"3160 S COMPTON AV",,COMPTON,S,,AV,63118
100,1110,0,148000,14800001000,1000,11480000100,3152,,3152,,25,14809100000,"3152 S COMPTON AV",,COMPTON,S,,AV,63118
100,1110,0,148800,14880001300,1300,11488000130,3500,,3500,,25,14889130000,"3500 WYOMING ST",,WYOMING,,,ST,63118
100,1110,0,148800,14880001400,1400,11488000140,3501,,3501,,25,14889140000,"3501 HUMPHREY ST",,HUMPHREY,,,ST,63118
100,1110,0,150500,15050003500,3500,11505000350,3027,,3027,,30,15059350000,"3027 UTAH ST",,UTAH,,,ST,63118
200,5000,0,151100,15110000100,100,11511000010,3348,,3346,,30,15119010000,"3346 OREGON AV",,OREGON,,,AV,63118
200,5000,0,151100,15110000200,200,11511000020,3344,,3344,,30,15119020000,"3344 OREGON AV",,OREGON,,,AV,63118
200,5000,0,188200,18820000800,800,11882000080,1437,,1437,,59,18829080000,"1437 N GRAND BLVD",,GRAND,N,,BLVD,63106
100,1120,0,153300,15330001500,1500,11533000150,3309,,3309,,22,15339150000,"3309 LEMP AV",,LEMP,,,AV,63118
100,1110,0,153300,15330001600,1600,11533000160,3311,,3311,,22,15339160000,"3311 LEMP AV",,LEMP,,,AV,63118
200,5000,0,153300,15330001800,1800,11533000180,3325,,3319,,22,15339180000,"3319 LEMP AV",,LEMP,,,AV,63118
100,1140,0,153300,15330001900,1900,11533000190,3331,,3329,,22,15339190000,"3329 LEMP AV",,LEMP,,,AV,63118
100,1110,0,151600,15160001600,1600,11516000160,2708,,2708,,30,15169160000,"2708 WYOMING ST",,WYOMING,,,ST,63118
100,1110,0,151600,15160001900,1900,11516000190,3217,,3217,,30,15169190000,"3217 OHIO AV",,OHIO,,,AV,63118
100,1110,0,151600,15160002100,2100,11516000210,3221,,3221,,30,15169210000,"3221 OHIO AV",,OHIO,,,AV,63118
100,1120,0,152800,15280001701,1701,11528000170,3300,,3300,,22,15289170000,"3300 ILLINOIS AV",,ILLINOIS,,,AV,63118
100,1120,0,152800,15280001800,1800,11528000180,3301,,3301,,22,15289180000,"3301 WISCONSIN AV",,WISCONSIN,,,AV,63118
100,1110,0,136800,13680000550,550,11368000055,3501,,3501,,26,13689055000,"3501 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1110,0,135100,13510000650,650,11351000065,2640,,2638,,24,13519065000,"2638 ANN AV",,ANN,,,AV,63104
100,1110,0,135100,13510000900,900,11351000090,2632,,2632,,24,13519090000,"2632 ANN AV",,ANN,,,AV,63104
100,1110,0,135700,13570000300,300,11357000030,3036,,3036,,26,13579030000,"3036 HAWTHORNE BLVD",,HAWTHORNE,,,BLVD,63104
100,1110,0,135700,13570000600,600,11357000060,3020,,3020,,26,13579060000,"3020 HAWTHORNE BLVD",,HAWTHORNE,,,BLVD,63104
100,1110,0,135700,13570000700,700,11357000070,2926,,2926,,26,13579070000,"2926 RUSSELL BLVD",,RUSSELL,,,BLVD,63104
100,1010,0,397300,39730002400,2400,13973000240,1125,,1125,,39,39739240000,"1125 TOWER GROVE AV",,TOWER GROVE,,,AV,63110
100,1110,0,397600,39760003060,3060,13976000306,4329,,4329,,39,39769306000,"4329 NORFOLK AV",,NORFOLK,,,AV,63110
100,1110,0,397600,39760003070,3070,13976000307,4327,,4327,,39,39769307000,"4327 NORFOLK AV",,NORFOLK,,,AV,63110
100,1110,0,397600,39760003400,3400,13976000340,4345,,4345,,39,39769340000,"4345 NORFOLK AV",,NORFOLK,,,AV,63110
200,3000,0,396592,39659220006,20006,13965000855,4123,,4119,,39,39659220006,"4119 DONOVAN PL",,DONOVAN,,,PL,63110
100,1185,0,397300,39730002650,2650,13973000265,4321,,4313,,39,39739265000,"4313 SWAN AV",B,SWAN,,,AV,63110
200,5811,0,395600,39560000260,260,13956000026,805,,805,,39,39569026000,"805 S VANDEVENTER AV",,VANDEVENTER,S,,AV,63110
14,3000,0,396613,39661302200,2200,13966130220,727,,727,,38,39669025000,"727 S BOYLE AV",,BOYLE,S,,AV,63110
199,1111,0,397300,39730003050,3050,13973000305,4325,,4325,,39,39739305000,"4325 SWAN AV",,SWAN,,,AV,63110
100,1120,0,391904,39190400600,600,13919040060,4038,,4038,,38,39199155000,"4038 LACLEDE AV",,LACLEDE,,,AV,63108
200,3000,0,391903,39190301850,1850,13919030185,3700,,3700,,37,39199060000,"3700 LACLEDE AV",,LACLEDE,,,AV,63108
200,3000,0,391903,39190302500,2500,13919030250,13,,13,,37,39199065000,"13 S SPRING AV",,SPRING,S,,AV,63108
200,3000,0,391903,39190302700,2700,13919030270,17,,17,,37,39199075000,"17 S SPRING AV",,SPRING,S,,AV,63108
100,1185,0,392100,39210002650,2650,13921000265,3933,,3933,,38,39219265000,"3933 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
39,1185,0,392700,39270000500,500,13927000050,3824,,3824,,37,39279050000,"3824 LINDELL BLVD",,LINDELL,,,BLVD,63108
39,5000,0,392700,39270000600,600,13927000060,3818,,3800,,37,39279060000,"3800 LINDELL BLVD",,LINDELL,,,BLVD,63108
39,5000,0,392700,39270001700,1700,13927000205,3741,,3741,,37,39279170000,"3741 WEST PINE MALL",,WEST PINE,,,MALL,63108
39,5000,0,392700,39270001900,1900,13927000190,3753,,3753,,37,39279190000,"3753 WEST PINE MALL",,WEST PINE,,,MALL,63108
29,1185,0,392600,39260003700,3700,13926000370,3739,,3739,,77,39269370000,"3739 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,392600,39260004000,4000,13926000400,3757,,3757,,77,39269400000,"3757 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
28,5000,0,393800,39380000950,950,13938000095,3725,,3725,,29,39389095000,"3725 VISTA AV",,VISTA,,,AV,63110
35,5000,0,392100,39210003600,3600,13921000360,4001,,4001,,38,39219360000,"4001 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
35,5000,0,392100,39210003700,3700,13921000370,4003,,4003,,38,39219370000,"4003 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
35,5000,0,392100,39210003900,3900,13921000390,4013,,4011,,38,39219390000,"4011 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1110,0,392600,39260004200,4200,13926000420,3763,,3763,,77,39269420000,"3763 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,392300,39230001700,1700,13923000170,4000,,4000,,38,39239170000,"4000 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
35,5000,0,392100,39210004300,4300,13921000430,4023,,4023,,38,39219430000,"4023 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
15,5000,0,392700,39270000100,100,13927000010,3860,,3860,,37,39279010000,"3860 LINDELL BLVD",,LINDELL,,,BLVD,63108
100,1185,0,391903,39190303070,3070,13919030307,3721,,3721,,37,39199095000,"3721 FOREST PARK AV",,FOREST PARK,,,AV,63108
100,1110,0,391500,39150002100,2100,13915000210,4146,,4146,,38,39159210000,"4146 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1110,0,391904,39190400350,350,13919040035,4046,,4046,,38,39199140000,"4046 LACLEDE AV",,LACLEDE,,,AV,63108
100,1110,0,391301,39130100400,400,13913010040,4244,,4244,,38,39139010000,"4244 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391393,39139350002,50002,13913020354,4245,,4245,,38,39139350002,"4245 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391302,39130202500,2500,13913020250,4215,,4215,,38,39139325000,"4215 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391500,39150002600,2600,13915000260,4128,,4128,,38,39159260000,"4128 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1110,0,391500,39150002900,2900,13915000290,4116,,4116,,38,39159290000,"4116 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1010,0,391005,39100503500,3500,13910050350,4201,A,4201,A,38,39109100000,"4201 A WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,386318,38631806090,6090,13863180609,5580,,5580,,48,38639270000,"5580 VERNON AV",,VERNON,,,AV,63112
100,1120,0,383505,38350505500,5500,13835050550,5979,,5979,,78,38359260000,"5979 ROMAINE PL",,ROMAINE,,,PL,63112
100,1120,0,383505,38350505900,5900,13835050590,5989,,5989,,78,38359280000,"5989 ROMAINE PL",,ROMAINE,,,PL,63112
49,1010,0,383505,38350502800,2800,13835050280,1387,,1387,,78,38359130000,"1387 HAMILTON BLVD",,HAMILTON,,,BLVD,63112
100,1110,0,383505,38350502900,2900,13835050290,1385,,1385,,78,38359135000,"1385 HAMILTON BLVD",,HAMILTON,,,BLVD,63112
15,5000,0,383600,38360002500,2500,13836000250,1419,,1419,,78,38369250000,"1419 HAMILTON BLVD",,HAMILTON,,,BLVD,63112
49,5000,0,383900,38390000600,600,13839000060,1457,,1457,,78,38399060000,"1457 COCKRILL ST",,COCKRILL,,,ST,63133
200,5000,0,383900,38390000800,800,13839000080,1461,,1461,,78,38399080000,"1461 HODIAMONT AV",,HODIAMONT,,,AV,63112
147,1110,0,138400,13840001501,1501,11384000150,2224,,2224,,23,13849150000,"2224 INDIANA AV",,INDIANA,,,AV,63104
100,1120,0,138400,13840001700,1700,11384000170,2218,,2216,,23,13849170000,"2216 INDIANA AV",,INDIANA,,,AV,63104
100,1111,0,141900,14190004550,4550,11419000455,2869,,2867,,22,14199455000,"2867 MISSOURI AV",,MISSOURI,,,AV,63118
200,5000,0,142000,14200000157,157,11420000015,2870,,2866,,22,14209015000,"2866 S JEFFERSON AV",,JEFFERSON,S,,AV,63118
100,1010,0,140300,14030004800,4800,11403000480,2303,,2301,,22,14039480000,"2301 SIDNEY ST",,SIDNEY,,,ST,63104
100,1110,0,141500,14150001700,1700,11415000170,2820,,2820,,22,14159170000,"2820 SALENA ST",,SALENA,,,ST,63118
100,1110,0,141500,14150001900,1900,11415000190,2814,,2814,,22,14159190000,"2814 SALENA ST",,SALENA,,,ST,63118
100,1120,0,142600,14260000400,400,11426000040,2834,,2832,,24,14269040000,"2832 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1120,0,142600,14260000500,500,11426000050,2830,,2828,,24,14269050000,"2828 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1130,0,143200,14320001550,1550,11432000155,3146,,3146,,25,14329155000,"3146 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1110,0,143200,14320001700,1700,11432000170,3142,,3142,,25,14329170000,"3142 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1110,0,143200,14320001820,1820,11432000182,3134,,3134,,25,14329182000,"3134 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
200,5000,0,155700,15570000110,110,11557000011,3538,,3514,,18,15579011000,"3514 INDIANA AV",,INDIANA,,,AV,63118
200,5000,0,155700,15570001000,1000,11557000100,3512,,3504,,18,15579100000,"3504 INDIANA AV",,INDIANA,,,AV,63118
100,1110,0,145500,14550001510,1510,11455000151,2901,,2901,,25,14559151000,"2901 MICHIGAN AV",,MICHIGAN,,,AV,63118
49,1010,0,123900,12390000900,900,11239000090,3936,,3936,,65,12399090000,"3936 N 21ST ST",,21ST,N,,ST,63107
147,1110,0,117306,11730601101,1101,11173060110,1905,,1905,,65,11739100000,"1905 DESTREHAN ST",,DESTREHAN,,,ST,63107
100,1120,0,118403,11840301500,1500,11184030150,3427,,3427,,65,11849090000,"3427 N 14TH ST",,14TH,N,,ST,63107
100,1010,0,118403,11840301850,1850,11184030185,3415,H,3415,H,65,11849110000,"3415 H N 14TH ST",,14TH,N,,ST,63107
200,3000,0,120100,12010000100,100,11201000010,217,,217,,64,12019010000,"217 ANGELRODT ST",,ANGELRODT,,,ST,63147
200,5000,0,120200,12020000100,100,11202000010,3400,,3400,,64,12029010000,"3400 N 9TH ST",,9TH,N,,ST,63147
200,5000,0,120200,12020000200,200,11202000020,3442,,3410,,64,12029020000,"3410 N 9TH ST",,9TH,N,,ST,63147
100,1110,0,125500,12550002200,2200,11255000220,1431,,1431,,32,12559220000,"1431 DOLMAN ST",,DOLMAN,,,ST,63104
100,1110,0,125500,12550002600,2600,11255000260,1703,,1703,,32,12559260000,"1703 CARROLL ST",,CARROLL,,,ST,63104
100,1120,0,143600,14360003400,3400,11436000340,2353,,2351,,25,14369340000,"2351 VIRGINIA AV",,VIRGINIA,,,AV,63104
14,1010,0,131300,13130000800,800,11313000080,1806,,1806,,31,13139080000,"1806 OREGON AV",,OREGON,,,AV,63104
100,1110,0,128300,12830000150,150,11283000015,3322,,3322,,31,12839015000,"3322 ST VINCENT AV",,ST VINCENT,,,AV,63104
100,1120,0,130300,13030001100,1100,11303000110,3122,,3122,,26,13039110000,"3122 GEYER AV",,GEYER,,,AV,63104
100,1120,0,130300,13030001300,1300,11303000130,3116,,3116,,26,13039130000,"3116 GEYER AV",,GEYER,,,AV,63104
45,1010,0,132900,13290001500,1500,11329000150,1712,,1712,,32,13299150000,"1712 NICHOLSON PL",,NICHOLSON,,,PL,63104
200,5000,0,132900,13290001700,1700,11329000170,2026,,2024,,32,13299170000,"2024 LAFAYETTE AV",,LAFAYETTE,,,AV,63104
100,1110,0,132900,13290001800,1800,11329000180,2018,,2018,,32,13299180000,"2018 LAFAYETTE AV",,LAFAYETTE,,,AV,63104
100,1010,0,98005,09800501700,1700,10980050170,2717,,2717,,59,09809085000,"2717 COLE ST",,COLE,,,ST,63106
200,5000,0,104300,10430000550,550,11043000055,3324,,3324,,77,10439055000,"3324 WASHINGTON BLVD",,WASHINGTON,,,BLVD,63103
100,1185,0,100000,10000001900,1900,11000000190,2817,,2811,,59,10009190000,"2811 GAMBLE ST",,GAMBLE,,,ST,63106
100,1120,0,100000,10000002300,2300,11000000230,2821,,2821,,59,10009230000,"2821 GAMBLE ST",,GAMBLE,,,ST,63106
200,5000,0,100800,10080002900,2900,11008000290,2975,,2965,,59,10089290000,"2965 DR MARTIN LUTHER KING DR",,DR MARTIN LUTHER KING,,,DR,63106
100,1010,0,100905,10090500100,100,11009050010,2948,,2946,,59,10099005000,"2946 DR MARTIN LUTHER KING DR",,DR MARTIN LUTHER KING,,,DR,63106
100,1010,0,102800,10280001100,1100,11028000110,3008,,3008,,59,10289110000,"3008 JAMES COOL PAPA BELL AV",,JAMES COOL PAPA BELL,,,AV,63106
100,1010,0,102800,10280001400,1400,11028000140,1247,,1247,,59,10289140000,"1247 N GARRISON AV",,GARRISON,N,,AV,63106
100,1123,0,108600,10860001200,1200,11086000120,2305,,2305,,60,10869120000,"2305 ST LOUIS AV",,ST LOUIS,,,AV,63106
100,1110,0,144900,14490002300,2300,11449000230,3421,,3421,,25,14499230000,"3421 HALLIDAY AV",,HALLIDAY,,,AV,63118
100,1110,0,144900,14490002600,2600,11449000260,3435,,3435,,25,14499260000,"3435 HALLIDAY AV",,HALLIDAY,,,AV,63118
100,1120,0,112900,11290001400,1400,11129000140,1311,,1311,,63,11299140000,"1311 SULLIVAN AV",,SULLIVAN,,,AV,63107
34,5000,0,112900,11290001600,1600,11129000160,2944,,2944,,63,11299160000,"2944 N 14TH ST",,14TH,N,,ST,63107
49,1010,0,111400,11140001000,1000,11114000100,1411,,1409,,63,11149100000,"1409 BENTON ST",,BENTON,,,ST,63106
200,3000,0,77500,07750007500,7500,10775000750,2760,,2760,,20,07759750000,"2760 S 1ST ST",,1ST,S,,ST,63118
200,3000,0,77700,07770000500,500,10777000050,1,,1,,20,07779050000,"1 SIDNEY ST",,SIDNEY,,,ST,63104
100,1110,0,77800,07780000100,100,10778000010,2110,,2110,,21,07789010000,"2110 S 9TH ST",,9TH,S,,ST,63104
100,1111,0,68100,06810001900,1900,10681000190,2015,,2015,,21,06819190000,"2015 MENARD ST",,MENARD,,,ST,63104
100,1120,0,68100,06810002000,2000,10681000200,2017,,2017,,21,06819200000,"2017 MENARD ST",,MENARD,,,ST,63104
100,1110,0,79100,07910000400,400,10791000040,2212,,2212,,21,07919040000,"2212 MENARD ST",,MENARD,,,ST,63104
100,1124,0,79100,07910000500,500,10791000050,2210,,2210,,21,07919050000,"2210 MENARD ST",,MENARD,,,ST,63104
100,1124,0,79100,07910000600,600,10791000060,2208,,2208,,21,07919060000,"2208 MENARD ST",,MENARD,,,ST,63104
49,1010,0,116500,11650000900,900,11165000090,3803,,3801,,65,11659090000,"3801 N 20TH ST",,20TH,N,,ST,63107
100,1110,0,81100,08110002050,2050,10811000205,1226,,1224,,21,08119205000,"1224 SIDNEY ST",,SIDNEY,,,ST,63104
34,5000,0,81100,08110002200,2200,10811000220,1216,,1216,,21,08119220000,"1216 SIDNEY ST",,SIDNEY,,,ST,63104
100,1120,0,81100,08110002400,2400,10811000240,1206,,1204,,21,08119240000,"1204 SIDNEY ST",,SIDNEY,,,ST,63104
100,1110,0,81100,08110002500,2500,10811000250,1202,,1202,,21,08119250000,"1202 SIDNEY ST",,SIDNEY,,,ST,63104
200,5000,0,92690,09269010001,10001,10926000012,104,,104,,37,09269010001,"104 N BEAUMONT ST",,BEAUMONT,N,,ST,63103
35,6994,0,92700,09270000100,100,10927000010,2650,,2650,,37,09279010000,"2650 OLIVE ST",,OLIVE,,,ST,63103
200,5000,0,92890,09289015001,15001,10928000019,2642,,2642,,37,09289015001,"2642 LOCUST BLVD",,LOCUST,,,BLVD,63103
199,1185,0,50700,05070000171,171,10507000017,1526,,1508,,36,05079017000,"1508 OLIVE ST",,OLIVE,,,ST,63103
100,1010,0,46603,04660302000,2000,10466030200,917,,917,,34,04669090000,"917 RUTGER ST",,RUTGER,,,ST,63104
48,1010,0,46603,04660302700,2700,10466030270,939,,939,,34,04669115000,"939 RUTGER ST",,RUTGER,,,ST,63104
200,5000,0,83800,08380002100,2100,10838000210,705,,703,,21,08389210000,"703 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1010,0,83800,08380002400,2400,10838000240,717,,715,,21,08389240000,"715 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
200,5000,0,55700,05570000600,600,10557000060,1230,,1230,,62,05579060000,"1230 N 7TH ST",,7TH,N,,ST,63106
100,1010,0,55700,05570000700,700,10557000070,1234,,1232,,62,05579070000,"1232 N 7TH ST",,7TH,N,,ST,63106
200,5000,0,55700,05570000900,900,10557000090,1219,,1219,,62,05579090000,"1219 N 6TH ST",,6TH,N,,ST,63106
200,5000,0,55700,05570001000,1000,10557000100,1215,,1215,,62,05579100000,"1215 N 6TH ST",,6TH,N,,ST,63106
200,3000,0,59700,05970000400,400,10597000040,1526,,1524,,60,05979040000,"1524 N 15TH ST",,15TH,N,,ST,63106
100,1110,0,391005,39100504000,4000,13910050400,4217,,4217,,38,39109125000,"4217 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,391005,39100504400,4400,13910050440,4233,,4233,,38,39109145000,"4233 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
44,5000,0,390300,39030000200,200,13903000020,4488,,4488,,38,39039020000,"4488 FOREST PARK AV",,FOREST PARK,,,AV,63108
100,1110,0,391005,39100504600,4600,13910050460,4241,,4241,,38,39109155000,"4241 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,391006,39100600300,300,13910060030,4256,,4256,,38,39109280000,"4256 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1120,0,390700,39070001000,1000,13907000100,4338,,4336,,38,39079100000,"4336 LINDELL BLVD",,LINDELL,,,BLVD,63108
100,1185,0,390900,39090004500,4500,13909000450,322,,322,,38,39099450000,"322 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
100,1110,0,391301,39130100300,300,13913010030,4248,,4248,,38,39139005000,"4248 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391302,39130203200,3200,13913020320,4237,,4237,,38,39139360000,"4237 MARYLAND AV",,MARYLAND,,,AV,63108
35,5000,0,391600,39160000400,400,13916000040,4160,,4150,,38,39169040000,"4150 LACLEDE AV",,LACLEDE,,,AV,63108
100,1110,0,390900,39090005000,5000,13909000500,340,,340,,38,39099500000,"340 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
44,5000,0,390300,39030002600,2600,13903000260,216,,216,,38,39039260000,"216 N TAYLOR AV",,TAYLOR,N,,AV,63110
44,3000,0,390400,39040000950,950,13904000095,4366,,4366,,38,39049095000,"4366 FOREST PARK AV",,FOREST PARK,,,AV,63108
44,1110,0,390400,39040001000,1000,13904000100,4362,,4362,,38,39049100000,"4362 FOREST PARK AV",,FOREST PARK,,,AV,63108
100,1110,0,390100,39010001800,1800,13901000180,27,,27,,38,39019180000,"27 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
200,3000,0,390400,39040002600,2600,13904000260,4325,,4319,,38,39049260000,"4319 DUNCAN AV",,DUNCAN,,,AV,63110
100,1110,0,390500,39050001000,1000,13905000100,4366,,4366,,38,39059100000,"4366 LACLEDE AV",,LACLEDE,,,AV,63108
100,1185,0,389700,38970001700,1700,13897000170,4415,,4415,,38,38979170000,"4415 PERSHING AV",,PERSHING,,,AV,63108
100,1110,0,389700,38970001800,1800,13897000180,4421,,4421,,38,38979180000,"4421 PERSHING AV",,PERSHING,,,AV,63108
100,1110,0,390100,39010001300,1300,13901000130,4418,,4418,,38,39019130000,"4418 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
200,3000,0,390400,39040002700,2700,13904000270,4327,,4327,,38,39049270000,"4327 DUNCAN AV",,DUNCAN,,,AV,63110
200,3000,0,390400,39040002850,2850,13904000285,4343,,4343,,38,39049285000,"4343 DUNCAN AV",,DUNCAN,,,AV,63110
44,5000,0,390000,39000002700,2700,13900000270,114,,114,,38,39009270000,"114 N TAYLOR AV",,TAYLOR,N,,AV,63108
100,1110,0,389600,38960003100,3100,13896000310,376,,376,,38,38969310000,"376 WALTON ROW",,WALTON,,,ROW,63108
100,1110,0,389500,38950003700,3700,13895000370,4619,,4619,,38,38959370000,"4619 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389600,38960002600,2600,13896000260,362,,362,,38,38969260000,"362 WALTON ROW",,WALTON,,,ROW,63108
100,1110,0,389700,38970002800,2800,13897000280,4463,,4463,,38,38979280000,"4463 PERSHING AV",,PERSHING,,,AV,63108
100,1120,0,389500,38950003870,3870,13895000387,4623,,4621,,38,38959387000,"4621 MARYLAND AV",,MARYLAND,,,AV,63108
100,1010,0,381707,38170701700,1700,13817070170,1395,,1395,,78,38179085000,"1395 TEMPLE PL",,TEMPLE,,,PL,63112
100,1110,0,381707,38170701900,1900,13817070190,1391,,1391,,78,38179095000,"1391 TEMPLE PL",,TEMPLE,,,PL,63112
100,1110,0,381707,38170700700,700,13817070070,1376,,1376,,78,38179035000,"1376 BLACKSTONE AV",,BLACKSTONE,,,AV,63112
100,1120,0,381707,38170701100,1100,13817070110,1386,,1386,,78,38179055000,"1386 BLACKSTONE AV",,BLACKSTONE,,,AV,63112
100,1010,0,61906,06190600600,600,10619060060,1605,,1601,,60,06199070000,"1601 CHAMBERS ST",,CHAMBERS,,,ST,63106
100,1010,0,61906,06190600700,700,10619060070,1611,,1611,,60,06199075000,"1611 CHAMBERS ST",,CHAMBERS,,,ST,63106
100,1120,0,87818,08781802700,2700,10878180270,1303,,1303,,21,08789125000,"1303 SIDNEY ST",,SIDNEY,,,ST,63104
100,1110,0,87818,08781802800,2800,10878180280,1307,,1307,,21,08789130000,"1307 SIDNEY ST",,SIDNEY,,,ST,63104
200,5000,0,18100,01810000200,200,10181000020,318,,318,,35,01819020000,"318 N 8TH ST",,8TH,N,,ST,63101
14,3000,0,24900,02490000200,200,10649000025,220,,200,,64,02499020000,"200 BROOKLYN ST",,BROOKLYN,,,ST,63102
200,3000,0,33000,03300001650,1650,10330000165,800,,800,,64,03309165000,"800 WARREN ST",,WARREN,,,ST,63102
200,5000,0,33100,03310000500,500,10331000050,2601,,2601,,64,03319050000,"2601 N BROADWAY",,BROADWAY,N,,,63102
100,1110,0,38300,03830001000,1000,10383000100,1832,,1832,,21,03839100000,"1832 S 9TH ST",,9TH,S,,ST,63104
81,4800,0,42900,04290000100,100,10429000010,722,,722,,35,04299010000,"722 S 10TH ST",,10TH,S,,ST,63102
200,5530,0,44800,04480001200,1200,10448000120,1419,,1401,,36,04489120000,"1401 CHOUTEAU AV",,CHOUTEAU,,,AV,63103
35,1140,0,63600,06360000700,700,10636000070,2613,,2613,,63,06369070000,"2613 HADLEY ST",,HADLEY,,,ST,63106
35,1010,0,63600,06360001000,1000,10636000100,2605,,2605,,63,06369100000,"2605 HADLEY ST",,HADLEY,,,ST,63106
14,3000,0,100,00010000100,100,10001000010,622,,616,,35,00019010000,"616 S 1ST ST",,1ST,S,,ST,63102
200,5000,0,100,00010000320,320,10001000032,619,,619,,35,00019032000,"619 S WHARF ST",,WHARF,S,,ST,63102
200,5000,0,100,00010000340,340,10001000034,620,,620,,35,00019034000,"620 N COMMERCIAL ST",,COMMERCIAL,N,,ST,63102
200,3000,0,4800,00480000700,700,10048000070,1023,,1023,,20,00489070000,"1023 S 2ND ST",,2ND,S,,ST,63104
200,3000,0,4800,00480001000,1000,10048000100,1030,R,1030,R,20,00489100000,"1030 R S 3RD ST",,3RD,S,,ST,63104
200,3000,0,4900,00490000150,150,10049000015,220,,218,,35,00499015000,"218 LOMBARD ST",,LOMBARD,,,ST,63102
200,5000,0,10000,01000000300,300,10100000030,207,,201,,35,01009030000,"201 N 4TH ST",,4TH,N,,ST,63102
200,5000,0,12900,01290001100,1100,10129000110,205,,201,,35,01299110000,"201 N 6TH ST",,6TH,N,,ST,63101
247,6260,0,18100,01810000701,701,10181000070,305,,303,,35,01819070000,"303 N 7TH ST",,7TH,N,,ST,63101
19,5000,0,36100,03610000560,560,10361000056,1126,,1116,,63,03619056000,"1116 BENTON ST",,BENTON,,,ST,63106
200,5000,0,44800,04480001500,1500,10448000150,1431,,1429,,36,04489150000,"1429 CHOUTEAU AV",,CHOUTEAU,,,AV,63103
49,5000,0,48400,04840001850,1850,10484000185,1823,,1821,,32,04849185000,"1821 PARK AV",,PARK,,,AV,63104
200,5000,0,50900,05090000100,100,10509000010,1728,,1720,,36,05099010000,"1720 OLIVE ST",,OLIVE,,,ST,63103
200,3000,0,59700,05970000500,500,10597000050,1530,,1530,,60,05979050000,"1530 N 15TH ST",,15TH,N,,ST,63106
100,1120,0,77800,07780000300,300,10778000030,2106,,2106,,21,07789030000,"2106 S 9TH ST",,9TH,S,,ST,63104
